"poa_2006","geoscience_australia_lambert_area_km2","geocentx","geocenty"
"2572",101.929373178711,1511293.1206205,-3950246.34188444
"2573",12.721984362793,1518133.27311394,-3954682.87578227
"2574",71.8114700458984,1517138.22026757,-3959153.67932251
"2575",803.557748980957,1491428.00438932,-3963230.9187526
"2576",490.563236644043,1513262.04970248,-3978771.24695894
"2577",2489.86505104346,1484748.10661645,-4005431.42097886
"2651",5.03712957958984,1221811.7949561,-4022726.53360717
"2652",5697.82575920972,1187128.46660749,-4002149.92228523
"2653",2545.94874905713,1273305.45936817,-4109663.63997168
"2655",238.80094876709,1188719.36461824,-4042455.41664501
"2656",1813.35570590479,1155738.90753508,-4035343.38096362
"2658",963.169571384766,1176349.98295176,-4059222.7739371
"2659",477.65583528418,1159858.23671328,-4075082.38041931
"2578",7.41349784472656,1484715.53575896,-3997625.36603302
"2579",639.200675608398,1466677.2658528,-4000661.9041466
"2580",5994.32008192627,1436620.5516396,-3991493.58620137
"2581",2086.46344073486,1387940.49329852,-3996744.47603932
"2582",3003.28363442578,1346071.47037592,-4008831.52166562
"2583",3246.05030310107,1398714.32543591,-3935539.84150691
"2584",1.39049259472656,1333465.74200277,-3981204.57229804
"2585",246.54621973877,1319307.72029351,-3974875.31749909
"2586",2051.99578219775,1355120.29369463,-3949221.54984129
"2587",1605.42058919678,1312797.47256631,-3971722.13099874
"2660",235.398905568359,1186156.99059581,-4076595.59952445
"2619",7.29646037353516,1375753.30528289,-4065689.76878447
"2620",2996.29608244141,1366376.42923309,-4085209.87766203
"2621",1699.07636937646,1392397.8686641,-4085917.67938446
"2622",3312.22901585107,1425462.82716338,-4081996.3607776
"2623",2.99213049511719,1395020.5217591,-4090370.13704382
"2625",1.07834063623047,1280732.79171773,-4179301.31753247
"2626",1.19682125195312,1362970.44723289,-4127724.9547701
"2627",634.211354998535,1305626.87741272,-4187266.57367157
"2628",494.130432558594,1322056.18838413,-4169383.79192129
"2629",872.205594034668,1319970.66176283,-4116961.68767416
"2630",5931.1082297998,1344950.87799762,-4155730.78616071
"2631",819.524180991211,1361424.07479756,-4187048.54229935
"2632",3964.36725315869,1341129.80624734,-4228953.48562468
"0870",320.545280132279,-14650.2734739747,-2703306.66451862
"0872",640987.334873873,-133679.892346227,-2707557.04247106
"2701",558.267391274902,1203694.73858994,-3970887.79054909
"2702",842.165667877441,1187111.8460518,-3979612.20559166
"2703",213.339687141602,1129232.35302024,-3957364.57242966
"2705",741.098781720459,1125718.70391136,-3939623.48344158
"2706",206.901093739746,1108178.35491496,-3939993.50482102
"2707",1437.13526798804,1089693.99976478,-3962036.6195604
"2710",9502.30185613281,980742.222762761,-4017841.92505472
"2711",22262.0758584048,978435.267701222,-3887013.33524142
"2712",570.998951691894,1068704.82715341,-4070304.1193634
"3066",1.30586830419922,971960.997457451,-4293469.85365482
"0880",6855.75897327374,266280.675105777,-1481604.99194569
"2713",265.253427290283,1044022.81752469,-4055523.27440455
"2714",677.328642564453,1046128.20663654,-4071310.122349
"2715",11732.2833943738,872436.968600386,-3852616.13181958
"2716",4145.07529377515,1049515.47818194,-4015320.32494113
"2717",256.569609855713,735686.504134044,-3859589.17873989
"2720",2326.59449028027,1302724.17979873,-4069181.87581696
"2721",359.769406308594,1253234.43322087,-3900008.02248364
"2722",1327.33437670459,1279690.89488048,-4012142.32767529
"2725",3.06502653076172,1267276.42559635,-3953866.37520757
"0885",2.75429893304443,265195.991845731,-1612645.22313059
"0886",16478.7224529754,-168444.495690687,-1500517.73413816
"2600",23.2177392021484,1370721.09960445,-4056076.81870628
"2601",10.8178566088867,1368286.11867424,-4052640.48792157
"2602",21.8829035239258,1371807.31568562,-4049793.58324356
"2739",5.07441247485352,750011.198148835,-3872580.97069814
"2745",142.464633893555,1528424.2254304,-3915759.69280179
"2747",50.0366534399414,1538852.26974151,-3900980.80391515
"2748",33.1883396738281,1535546.21392357,-3909639.38377246
"3189",4.63938427392578,976734.568352954,-4309525.77419058
"2603",8.91609832714844,1369433.2716107,-4058487.01300802
"2749",66.5120325341797,1534543.02012433,-3896276.0504715
"2750",31.5775184599609,1532249.48045621,-3903829.58466519
"2752",10.1612374672852,1523812.47906799,-3919060.84951659
"2753",169.016126127441,1535862.41815501,-3887991.68402994
"2754",41.6511741499023,1540946.47451153,-3882438.1086618
"2755",4.29131255029297,1544455.15393795,-3888556.43158145
"2756",420.863573973633,1554546.17407036,-3878602.58837269
"2757",10.4547683032227,1536357.37351474,-3881878.33246967
"2758",563.068266946777,1530927.04101755,-3873001.17716386
"2759",50.948538578125,1537652.85730559,-3913274.99183743
"2760",31.3393295356445,1541949.74237925,-3903995.71018039
"2807",4.72190255761719,1334386.2324634,-3910348.00292209
"2761",12.1283484399414,1547829.42785719,-3904649.4515842
"2821",2410.91673653809,1320229.50366673,-3709376.00003558
"2823",1627.86851006934,1289180.34537314,-3699733.51880202
"2824",7996.52244955859,1287036.83351044,-3588865.86408973
"2825",8474.08143694897,1233207.56035119,-3629905.66009037
"2827",4451.6008777041,1369255.66802882,-3648462.41994357
"2828",1025.40408527588,1375439.24155242,-3614024.26215862
"2829",11193.7444042124,1344099.17077089,-3549268.55385536
"2830",4944.73843850586,1366413.77611758,-3706552.00059568
"2831",14760.5891395305,1160148.15023693,-3604626.17911457
"2832",10203.8615062852,1322533.80338429,-3447574.84198656
"2833",7705.08744573047,1370918.28762667,-3406086.20825875
"2762",20.0694034487305,1550757.29762602,-3900837.79902074
"2834",65.4479240654297,1335668.33968538,-3402140.2139334
"2835",39435.231107458,1028358.38990438,-3586505.41363291
"2836",6212.78790158472,860659.715702682,-3548597.96927906
"2839",17242.3864472166,1230838.89017714,-3435259.28260436
"2840",46662.5251592949,1048783.70537347,-3412751.03475934
"2763",11.6747472973633,1552016.27709051,-3903576.95315194
"2765",127.499701827637,1551222.82881883,-3894124.60451837
"2766",6.56868573828125,1547017.90539476,-3907836.44471468
"2767",8.67202487011719,1549890.51325778,-3907124.51502861
"2842",3.55565552685547,1415806.9058306,-3675050.29499025
"2843",493.039506006348,1475640.83438513,-3665031.06642691
"2844",2725.86556862891,1433828.19252412,-3692011.06291683
"2845",79.529591609375,1479066.50119016,-3851720.39243344
"2846",941.745812688965,1489868.46084653,-3828224.31293773
"2847",162.514296307617,1472449.78381387,-3861469.77340482
"2848",205.700220165039,1477669.78763627,-3794162.68586961
"2849",801.307466063477,1501255.22688154,-3766557.6620637
"2850",6839.77059366016,1467252.40908327,-3776561.64127048
"2852",1351.7228809043,1444102.77054271,-3729997.6692735
"2864",252.119695390137,1346222.13453774,-3825917.19339161
"2865",421.748338649902,1354186.58126897,-3814892.58166568
"2866",1052.112746729,1380318.79390932,-3801627.01092445
"2768",8.62595675146484,1555642.35402195,-3904192.79155047
"2770",43.0980356030273,1545439.09236188,-3908052.23501335
"2867",652.93604712793,1351663.21430325,-3795457.21748746
"2868",921.596745422852,1348616.1472068,-3771031.87514049
"2869",1250.49329228906,1311646.42000355,-3752827.5702606
"2870",2903.30647289453,1309263.322601,-3792832.41014601
"2871",3929.31147355664,1279740.67517924,-3840388.91682772
"2873",1592.63790850488,1251452.66290583,-3708639.30601548
"2874",2143.00296371143,1251229.7971913,-3744279.82670294
"2875",2131.7619241333,1253086.54408557,-3770100.56120048
"2773",9.04108137255859,1527239.93165163,-3904454.74792439
"2774",18.6232624677734,1527038.95543527,-3900962.26911237
"2775",1911.49759955273,1555531.55297388,-3850348.94190033
"2776",97.8364863393555,1521362.64768905,-3891354.15319052
"2777",52.9846789204102,1526756.2878357,-3896384.19083925
"2778",10.9211165600586,1514625.02908803,-3899184.20727139
"2779",10.5223594487305,1512548.93086699,-3897715.32702851
"2780",310.928723991699,1506877.72248354,-3887793.73734988
"2782",16.6457728789063,1505342.62185113,-3895688.68328491
"2783",7.74123972998047,1510516.58712528,-3897539.29185199
"2784",4.91905130761719,1508686.90283965,-3897990.13605099
"2785",653.583621902832,1504990.98203675,-3903818.45652984
"2786",221.40270752832,1509405.17751433,-3875097.38965618
"2787",3486.04410406494,1472734.11481219,-3910153.71822559
"2790",1756.2514491792,1498573.08124945,-3862531.75429993
"3006",1.74232332958984,969271.350755161,-4295843.77594193
"2791",2.28294484472656,1393733.86341097,-3870322.30005294
"2792",1.18639124267578,1386588.44845348,-3873585.82475497
"2793",682.049851260254,1376361.34182796,-3891456.27963917
"2794",1684.96176269434,1352321.7696735,-3903829.83507471
"2795",5317.10844071533,1437915.22018839,-3860076.46469533
"2797",184.081884274414,1378480.6896097,-3874027.13447451
"2798",609.86470632959,1390019.77838853,-3856322.3106758
"2799",719.802445369141,1405164.57013987,-3868976.90987662
"2800",1983.27157588232,1387828.94677066,-3832696.45476533
"2803",530.521451881348,1329959.584897,-3922286.69730773
"2804",1336.21280259082,1348149.58701919,-3852919.96330869
"2805",702.900951266113,1329713.28985773,-3869050.5088626
"2806",292.258345297852,1323575.53613665,-3828160.78960491
"2808",12.3223686054687,1371608.80412025,-3906174.967619
"2809",0.881605626464844,1321203.2778927,-3904559.67675946
"2810",3371.29825668408,1286930.56840202,-3886861.7302237
"2820",3247.62936943164,1394091.98411756,-3760487.38851002
"2876",289.079239063965,1277590.07794601,-3807570.20463054
"2877",26466.2469832085,1101843.82796454,-3726029.78602474
"2878",14962.5588944976,944627.89852671,-3723924.36443655
"2879",12389.1476774959,834960.671065389,-3666813.95579178
"2880",86715.8236908347,764751.925691371,-3499528.27183952
"2898",15.991292703125,2343319.16616894,-3794255.06522357
"3000",3.55221244702148,969989.235395899,-4294828.97157562
"3002",1.87597493261719,971347.979052389,-4294814.76856997
"4174",5.893410015625,1860917.59880716,-3251917.66701911
"3003",6.48971992675781,966370.924219339,-4293771.63481903
"3004",1.01343959057617,970694.856106124,-4298136.76378423
"3005",0.115174396240234,968623.943777648,-4295503.49490085
"4178",30.2657514467773,1864933.71277079,-3249141.4011012
"3011",6.03521804833984,963878.403277353,-4292493.69090853
"3012",15.2257240515137,960577.358754104,-4292611.5385974
"3013",5.68540062524414,962436.637921855,-4294434.51325021
"3015",8.98827785913086,962271.251084155,-4296631.78369048
"3016",7.40188395507812,962279.992581002,-4299034.93873225
"3018",17.9822816894531,956100.1332251,-4298626.84436699
"3019",4.36555710009766,960342.645842756,-4290751.3965613
"3020",24.748206270752,957727.176215621,-4290145.28845057
"3022",2.12606549487305,955743.256927534,-4289197.04744599
"3021",19.2661817304688,955797.112035,-4285480.66898209
"3023",25.9942457653809,952341.987052935,-4286152.35271102
"3024",250.99942132959,934873.129746655,-4293845.05619771
"3025",14.272498421875,958065.261351143,-4296288.90602111
"3026",93.1608955766602,945298.024403274,-4293844.74487385
"3027",3.48147627954102,950005.036460496,-4306038.7041283
"3028",19.2476525515137,952203.449174825,-4299815.60537738
"3037",20.2621280305176,952328.733261955,-4280667.98250835
"3029",30.8014518071289,945804.701432031,-4297592.12507245
"3030",175.916708110352,943738.024643222,-4304956.9541632
"4205",5.22515806933594,1859477.32523194,-3277919.72958138
"4207",326.100763774414,1864615.7860234,-3287443.77841476
"4208",122.434072003906,1871773.82714024,-3291737.41238519
"3031",5.09920703710937,966295.171124,-4291628.76984552
"3039",4.56456430761719,966353.162904817,-4288901.42195454
"4209",92.2403189433594,1871695.46912494,-3296819.78141879
"4210",78.448969909668,1865347.0482086,-3303339.09952415
"4211",259.611695174316,1863155.98550259,-3319707.62488348
"4212",32.9355174047852,1874310.84543746,-3302469.58325247
"4213",235.16928896875,1865868.25345371,-3328661.96647441
"3032",9.82463672827148,964436.145965837,-4289759.69256606
"3033",10.6060754475098,960790.065915737,-4285447.48889507
"3034",5.4683397421875,961272.171038422,-4288011.97673631
"3036",16.5950441218262,956472.938301851,-4279919.73889039
"3038",13.4592791894531,955739.628553155,-4281375.03879965
"3051",2.38143385351563,968179.205187315,-4292739.69196642
"3040",8.66005166235352,965160.207271822,-4287262.65001239
"3041",8.27335815698242,965530.242719109,-4284790.17573778
"3042",9.00633597802734,962351.478267835,-4284050.31453873
"3043",27.8063659538574,961342.139815727,-4280409.82657465
"3052",3.40448793969727,968741.373354103,-4291317.45567787
"3044",7.99936753637695,968219.474284436,-4285293.53948192
"3282",26.300330192627,738513.442508003,-4330101.0640682
"3283",574.77769859082,729022.606532865,-4322310.75710469
"3284",18.2991626948242,722962.449763548,-4338554.49317202
"3045",14.6608856826172,959872.327449237,-4277137.68340081
"3285",579.100710771973,696572.519600655,-4321757.07932341
"3286",649.918518506836,707673.962023386,-4300827.80054625
"4219",1.63425954345703,1879147.38902551,-3327689.28109386
"3046",14.1687098869629,967826.750441093,-4282411.86222251
"3127",6.16268263598633,981667.312927083,-4296848.51971248
"3047",12.1957217937012,967991.99556478,-4279552.56468861
"3048",7.73788811230469,967833.942216286,-4276451.80073949
"4220",16.1454346210937,1879339.56003946,-3325626.96173776
"4221",14.8129176455078,1880701.84615462,-3330055.28963078
"4223",40.1980820336914,1875535.00297648,-3336689.04142126
"3049",8.09735894824219,964722.195029027,-4278323.55654519
"3050",0.112316052978516,969120.5444733,-4292788.63684579
"3053",1.77300950805664,970209.051715955,-4293145.7459272
"3054",2.32776282666016,970352.02797387,-4291508.82431877
"3190",3.98522676708984,975062.326043457,-4310379.58014641
"3055",3.21693975317383,968310.664534296,-4288825.82055888
"3633",39.813971059082,1028312.59883622,-4133236.56780915
"3056",5.21702693237305,969937.091400175,-4289311.74174645
"3057",2.17525157788086,971358.845909431,-4289721.75539998
"3634",319.726796171875,1030135.07072436,-4124728.05284527
"3635",211.939534206787,1010849.9928341,-4110092.50023465
"3636",594.363977833252,1033948.29446561,-4108701.77545157
"3637",228.299006641602,1014987.44776891,-4093953.3879092
"3638",3.56659762084961,1008567.17208054,-4101797.48960713
"3639",803.842212828369,998327.263414371,-4092460.78374108
"3058",11.9964608500977,970586.133063582,-4286127.5162812
"3059",76.6878019094238,962634.748544628,-4272116.16768505
"5017",2.85730593164062,410235.677798533,-3925199.73044584
"3060",5.14604225024414,971268.139772842,-4282570.63822263
"3062",5.46524444580078,970287.520906215,-4274587.92146949
"3064",106.164151764893,967627.126492524,-4265858.05591522
"3061",12.5638519899902,970775.221822468,-4277943.06740406
"3065",1.41866421191406,971176.567293493,-4293284.25321203
"3067",1.80822882421875,972955.061231228,-4293827.58947278
"3086",2.52220679199219,978021.028477156,-4285014.21114683
"3068",4.20207787768555,972249.591493142,-4291763.862751
"3094",3.79362600488281,984890.272035682,-4285312.65923754
"3095",34.7403060935059,989096.740084302,-4284969.31862941
"3070",6.34246544433594,973337.114748075,-4290265.0100983
"3087",3.90699508984375,981412.1467972,-4283445.04606547
"3071",5.05343947412109,973996.484089853,-4288742.62260719
"3088",13.5300053078613,983872.846383958,-4282842.37825313
"3103",5.62201298461914,980029.941920615,-4295060.13381078
"3072",11.4343816179199,974282.290757826,-4286942.00777511
"3073",19.5687534106445,974517.198194774,-4283654.60358246
"3074",14.8868004833984,974883.497063906,-4280491.54389745
"3075",6.42473344775391,975863.313899035,-4278752.01828218
"3076",51.5535105715332,975206.794980386,-4274575.23067062
"3078",6.28710774780273,975190.147079804,-4291613.32514223
"3079",7.46648229980469,977649.7318202,-4290407.6672927
"3317",2.19459468261719,676133.583164815,-4200022.86439287
"3081",6.76700771972656,977676.914439984,-4287366.76651172
"3318",1741.58991612231,648155.854454581,-4186796.45915939
"3082",13.2216089501953,980054.557702794,-4278726.98581833
"3083",15.7696610007324,979328.335065348,-4282238.34761084
"3084",12.9813055744629,980349.953386076,-4287983.64644396
"3085",7.80574908544922,980776.243932213,-4285341.60886052
"3123",3.87270383496094,977121.084104275,-4297211.75159241
"3089",10.7678175761719,988112.547568005,-4280702.53186828
"3090",16.0573342946777,984998.488109005,-4279146.42645418
"3091",20.2415939140625,987823.489544753,-4277016.49458294
"3093",7.01001874145508,983884.078783267,-4287415.74389479
"3322",1.53728775805664,850560.814394639,-4309038.51888066
"3323",227.128439023926,843109.709530228,-4307436.85151328
"3324",701.361119523438,827664.439379757,-4297069.23113049
"3325",780.111097228516,811695.759708402,-4293740.71216591
"3096",6.73344237768555,991979.002771705,-4279680.89896425
"3097",29.1742085925293,994237.305402317,-4283011.21724745
"3099",95.1458147497559,994684.721424371,-4269953.75526029
"3101",10.5976707241211,975917.360477311,-4293987.85752613
"3126",3.06683013085937,979445.521897562,-4296641.23918549
"3102",4.07898089550781,977722.950000752,-4292719.11106491
"3104",9.04389855639648,980515.056084876,-4293100.22064874
"5039",4.62728156945801,416409.941921752,-3944998.9726336
"3105",6.73222260473633,981018.192686016,-4290585.4265608
"3106",15.0151568105469,986445.469963185,-4289488.09610892
"3107",6.08286953759766,983275.048267075,-4290198.69404236
"3108",8.99172137988281,984132.307641882,-4292603.62023776
"3109",11.0521934797363,987677.740012251,-4292344.44003421
"3111",12.0600575046387,989970.103370984,-4293529.00203684
"3113",23.9865134855957,991941.121381631,-4288859.0856485
"5040",1.75526610473633,412631.168223028,-3943306.59255601
"3114",7.36418708813477,992103.971056462,-4292920.81572749
"3115",27.6804276020508,996852.411934584,-4288561.84700003
"3116",25.9789054614258,1001595.58283411,-4288925.2580208
"3121",6.28280687817383,973157.818663148,-4295922.62045645
"3122",5.74033918017578,975571.104166867,-4296303.20746019
"5344",13.3416142954102,599848.402825603,-3873177.15221045
"3124",7.31083088183594,979177.945527453,-4298200.96907469
"3125",6.12767350830078,982368.661478181,-4299716.52194563
"3128",7.05630457568359,983747.255599794,-4297536.84126709
"3129",6.20127904663086,983820.850885429,-4294834.64019431
"3130",12.3323704086914,986125.34678209,-4297096.86078464
"3142",4.38919115454102,974176.768459296,-4298109.26103773
"3131",9.13092428100586,988096.651061349,-4297754.34602322
"3143",2.20856132714844,974296.256321184,-4299816.82837347
"3132",6.90250022045898,990369.654539844,-4296960.07610493
"3133",10.8687017260742,989561.952164197,-4300149.05132236
"3134",19.3970652202148,993780.540981167,-4295035.79498227
"3135",9.23542809033203,994770.624553571,-4297666.90345588
"3136",23.1751802480469,997933.743657891,-4294513.81052035
"3144",3.46215322119141,975621.657889569,-4299729.93635626
"3137",12.5289814121094,1000807.99990571,-4297952.82748164
"3161",4.25167143920898,974224.444756516,-4301523.97786576
"3138",13.4787757399902,1001862.44690988,-4293709.41251291
"3139",246.480475974609,1022898.74574527,-4296574.71250621
"3162",4.79869617871094,974368.116228993,-4303703.60743576
"3140",26.6401063671875,1006060.92656975,-4291530.73200322
"3184",2.58434599023437,970959.310975846,-4302231.91486405
"3141",5.09655328710937,971560.723348514,-4297247.5971214
"3185",3.18972996923828,972720.594542444,-4302967.736519
"3145",8.91928750976562,977773.399374046,-4302445.21795416
"3146",8.4748291965332,978220.551995315,-4300064.5182499
"3168",7.32430646850586,983376.811134772,-4307491.61639741
"3147",5.55326802563477,980373.776698478,-4301492.23077295
"3148",3.16592214013672,981054.491498209,-4303257.80952189
"3149",16.1155635539551,983605.136514283,-4303192.09970586
"3150",27.5166270949707,987589.558838994,-4304884.80153195
"3151",4.33734308007813,985757.182439713,-4300470.3630329
"3152",21.9479394082031,992031.58908415,-4302377.21069177
"3153",15.5673491257324,996860.90891258,-4299494.91723427
"3154",5.79581439379883,1000851.21739712,-4302069.97847411
"3169",12.0717931828613,982126.001154223,-4310254.28872341
"3155",11.5765440422363,997698.461015405,-4301854.63929048
"3156",37.3381357111816,996788.600031677,-4308190.996092
"3158",7.06309022558594,1000870.10060971,-4307773.0236231
"3159",38.9475155732422,1006021.61268508,-4311862.67340451
"3160",20.9164270539551,1001358.96506266,-4309664.70653507
"3163",7.30049653808594,977315.31162777,-4304309.05057115
"3165",9.29950733813476,977709.341484568,-4307442.69265336
"3166",8.44467299853516,980689.059741706,-4305435.14348884
"3167",6.6750281784668,980106.200621798,-4307916.1164625
"3170",11.2537717597656,987227.499445963,-4308653.26864781
"2911",3.44090223242187,1371873.41420353,-4046553.81071555
"2912",63.2394311806641,1372812.27401481,-4041547.94965693
"2913",20.1050787207031,1370013.71863818,-4043378.96959161
"3171",11.329847480957,985528.571776529,-4310779.84493151
"3172",12.5551057890625,983120.655832818,-4313765.74092126
"3173",41.2480080915527,985578.087392746,-4320190.52405752
"2914",1.59172924072266,1371626.58353682,-4041526.68442903
"6798",144.040332916504,-3166862.10774952,-1588949.34651105
"6799",14.6757280288086,-4066820.22133391,-2022348.44751871
"3174",12.5411327548828,987369.578012104,-4313027.11904409
"3175",61.5226880007324,989940.14395025,-4318550.58739942
"3177",5.04794227441406,992309.704898464,-4316497.59694255
"3178",20.6513362062988,993240.298694633,-4308887.64685708
"3179",9.54135912353516,991441.614431142,-4306247.41263752
"3181",2.98345707470703,972316.542700893,-4299201.86892267
"3180",5.45343073095703,994129.591269386,-4305232.65329477
"3182",3.59400191772461,970662.439726585,-4300231.45537524
"3183",3.13606519775391,972375.813992776,-4300862.95347868
"3186",8.29988613305664,971599.826495297,-4305344.40764914
"3187",5.73486022167969,973324.853514715,-4306503.14982592
"3188",5.51507280883789,973009.237157832,-4308747.24239619
"3191",3.58448945117188,972750.924745883,-4310489.8939868
"3192",10.246201130127,976848.430565457,-4311997.44598768
"3193",8.97828481640625,974136.310923725,-4313318.15663421
"3194",7.62104042651367,978445.474305207,-4313991.22133701
"3195",24.7880674956055,980668.189002542,-4317059.48128979
"3197",5.87263899804687,982625.09219323,-4324611.39800337
"3196",10.8541880717773,981658.124499498,-4321937.01523143
"3200",2.37836104223633,983535.783696812,-4330302.51266908
"3198",12.3982200007324,982205.779786424,-4328345.61822655
"3199",36.1467482453613,981800.52857877,-4334530.68912575
"3201",19.3658542822266,985482.382324704,-4327383.40751575
"3202",7.05485192138672,979682.853299802,-4311420.4403423
"3217",2.1183780847168,907812.634082955,-4332352.3369181
"3204",8.30961480126953,975327.434934673,-4306501.94361322
"3205",2.53554629125977,968910.161064252,-4296742.22439029
"3206",4.37592476806641,969319.961664546,-4298208.71841883
"3219",13.4050073200684,915241.466279296,-4330182.15668323
"3207",9.76670897167969,965822.627182226,-4296397.85296448
"3211",67.7435970283203,931369.309007272,-4305387.21705629
"3212",306.467705646729,921549.501547131,-4311283.21384617
"3214",19.9613547255859,914558.37572132,-4319773.45607589
"3215",14.4626604555664,911726.457519984,-4323255.93112355
"3216",250.03696756958,907346.269746426,-4336372.28484837
"3218",6.20327980883789,910890.819596328,-4325847.28497329
"3236",0.932623543945313,853373.036902928,-4364159.08932561
"3238",221.534255803467,819877.247121148,-4381315.44644434
"3239",562.076774018311,833050.209379538,-4367866.48981447
"3240",164.132537870605,889684.390013061,-4345462.41305249
"3241",659.946945231934,872926.055092179,-4328774.64163826
"3242",126.606219408691,863710.455966875,-4347476.69301843
"3243",129.193368207275,860465.093578651,-4361895.62952061
"3249",1677.43697553516,844648.972933886,-4339063.36968267
"3250",71.0139595720215,842299.235979876,-4338580.71631162
"3220",11.7000786367188,912249.511441552,-4328016.65353934
"3221",691.625118248779,898708.378545737,-4329060.754071
"3222",103.332142363281,931990.595031459,-4335844.30836301
"3223",99.4036136459961,938944.155153328,-4330528.78931589
"3251",1.43669829931641,849713.194300881,-4327648.17015777
"3260",907.174285053955,810820.732009325,-4330850.27324317
"3264",122.228267270752,783525.344312486,-4328592.65582903
"3265",755.934375853271,777944.86921833,-4323008.02956464
"3266",748.628016673096,800646.063802891,-4348395.21040028
"3268",712.903026389648,781330.70941781,-4356947.34722571
"3269",331.972784943359,804479.73324008,-4373115.66920781
"3224",35.2271724951172,919624.975164088,-4333689.08129049
"3225",11.7834862385254,936497.128858805,-4342596.0077958
"3226",13.3191341601562,927353.253088377,-4341140.1714862
"3227",46.2180082312012,920301.099319072,-4340375.45195062
"3228",156.431560435059,901272.931471807,-4346268.46068132
"3275",75.9488010498047,745202.22758278,-4330304.63624665
"3230",7.31605789599609,895266.928458284,-4355172.4487588
"3231",8.44108778076172,886877.973471096,-4360066.39775985
"3232",4.74064270800781,876088.041523463,-4367962.80240037
"3233",536.880287211182,841024.103417112,-4385844.20957733
"3235",459.41758559668,874784.171756411,-4356471.79450191
"3270",1.64904705883789,778889.992547978,-4368015.50331225
"3271",570.021882244141,790610.33092368,-4292369.78600434
"3272",767.341855785644,767944.788023317,-4299629.76465833
"3274",520.142090395752,751249.1832728,-4293992.29736602
"3276",253.603454851563,746943.377981848,-4316214.50541292
"3277",133.810421408691,760393.706590796,-4342970.43884203
"3278",133.695755043701,758539.696741786,-4327672.45670194
"3281",1.86344324438477,747944.580550486,-4334300.93882161
"3279",76.0633074440918,755310.036026056,-4335782.39067968
"3280",74.5146845610352,746005.464504048,-4337998.42711371
"3287",313.428259707275,730689.960354078,-4299233.44880035
"3289",411.250196807861,734975.66245487,-4281055.83683519
"3292",449.866051730469,636176.590126655,-4302077.41236171
"3464",2.30312141186523,874700.433543971,-4200982.58669031
"3465",856.548134431885,865533.898140975,-4198364.47566654
"3467",158.822782475342,847129.594498341,-4205732.91458414
"3468",380.75865714917,835222.481274435,-4218097.86215725
"3469",222.632018355225,818468.659924839,-4219116.73681329
"3472",289.950441068848,861307.968832727,-4185165.99362674
"3293",240.337898890869,756437.537305346,-4267372.03892875
"3294",903.783367319336,738851.209099654,-4254547.87031984
"3300",967.694924151856,713214.111796534,-4270311.14723602
"3301",254.779711962646,694077.059388788,-4266356.81765103
"3302",421.730375147461,679928.981834903,-4273611.59841535
"3303",335.2504391521,688018.098810062,-4296322.59790304
"3304",2134.22587531567,657337.438458439,-4293380.7022097
"3305",479.547809512695,661290.945890749,-4325558.51738767
"3310",121.595589128418,671593.17726478,-4256650.15858794
"3332",69.030015621582,895104.634710946,-4308931.20783017
"3475",523.260835636963,857471.342556246,-4165328.36815639
"3311",10.4009674335938,655669.260622419,-4246401.64475417
"3312",3186.07264299561,641447.16846288,-4239165.35396041
"3314",1822.22675752539,722684.51956295,-4227973.596738
"3315",1234.84018645312,680387.160866065,-4234058.27297693
"3333",158.533729541016,885117.716024568,-4294752.48008151
"3334",97.4957190803223,889871.01915278,-4274045.23134969
"3478",2519.20547938696,824817.3162294,-4160175.46973133
"3480",1175.02100054517,805515.886054549,-4112797.25840333
"3319",381.942422628418,630595.462861343,-4161510.302838
"3321",306.427145316406,879492.198119122,-4316162.96017497
"3328",162.183492107666,884738.560564109,-4305167.23548566
"3330",305.315338576172,862008.516137601,-4303031.25904469
"3331",302.78149906543,898892.197908242,-4300257.3926436
"3357",3.27017166625977,875720.666809234,-4268450.29258811
"3360",116.013273152588,842561.487918718,-4272503.32240167
"3361",385.893310624023,816957.099623599,-4265046.26015587
"3335",102.87839415625,947294.790661409,-4282272.31618968
"3337",220.605245756348,939988.351211387,-4271364.17605796
"3338",116.653751621582,934096.412222357,-4283872.03888669
"3340",749.101864700928,921348.787697195,-4276844.29223716
"3341",175.996705860107,914716.92103021,-4260003.39102374
"3342",669.035130442871,904015.54433763,-4269507.87567643
"3345",70.3866266098633,899368.406968256,-4260521.0238788
"3350",95.8868657294922,876084.394633446,-4259262.6264692
"3351",1581.11252117261,824111.035180591,-4270048.02253147
"3352",2116.48063621875,867402.669365694,-4261240.18072351
"3355",9.85104273510742,871973.34545997,-4254882.4526286
"3356",27.5063511645508,871028.873446547,-4263368.39030111
"3363",44.5052045136719,878243.872282884,-4242189.87297773
"3364",526.816635394043,883637.045731336,-4234421.16648056
"3370",196.667978421875,867635.333957036,-4226593.91890623
"3371",504.782243397949,861944.120083453,-4217167.21054825
"3373",793.502648397461,829060.757432286,-4246012.36039082
"3375",388.834647190186,808466.9216054,-4238989.83316216
"3377",1508.73425562134,785741.346839108,-4222393.35985193
"3379",1384.80081064282,768759.158275099,-4254988.66138331
"3380",19.0356036572266,782405.116108475,-4195384.85592664
"3381",3235.73364561621,774456.180083849,-4186151.45627612
"3384",726.183250250977,814452.740082241,-4179776.05125166
"3387",309.496974730957,791707.142400554,-4155294.37697614
